id,title,genre,genre_number,Production Country,Release Year,Director,Plot
5142,위험한 아이들,드라마,2,미국,1995,존 N. 스미스,"교사, 학교"
5412,마지막 전투,SF,15,프랑스,1983,뤽 베송,"폐허, 오염, 살인, 비행기, 병원"
5419,토탈 리얼리티,액션,10,미국,1997,필립 로스,"시간여행, 행성, 파시즘"
5420,도베르만,액션,10,프랑스,1997,얀 쿠넹,"폭력, 은행강도, 경찰, 다크히어로"
5598,그들만의 계절,코메디,13,미국,1999,아이삭 플로렌타인,"미식축구, 쿼터백, 학교, 코치, 텍사스, 성장영화"
6770,위트와 슬라이,코메디,13,미국,1998,밥 클락,"시리즈, 천재, 인공위성"
6775,황혼에서 새벽까지 2,액션,10,미국,1998,스코트 스피겔,"시리즈, 뱀파이어, 탈옥, 모텔, 스플래터, 인디영화, 비디오영화"
5471,웨스턴,코메디,13,프랑스,1996,마뉴엘 쁘와리에,"히치하이킹, 해고, 우정, 여행"
27930,중요한 건 사랑한다는 거야,멜로,3,"이탈리아,프랑스,서독",1975,안드레이 줄랍스키,"사진작가,에로영화,여배우,리처드3세,고리대금업자,삼각관계"
5274,롤랜드 에머릭의 디스트럭션,SF,15,독일,1984,롤랜드 에머리히,"우주, 우주선, 과학자, 공항, 인질극, 홍수"
6603,세이비어,드라마,2,미국,1998,프페드래그 안토니예,"테러, 폭탄, 용병, 보스니아, 세르비아, 내전"
5283,에이리언 4,액션,10,미국,1997,장 삐에르 주네,"과학자,기생동물,몬스터,복제인간,생명공학,속편,시리즈,안드로이드,외계인,우주,우주선,외계생명체"
5284,사이버 잭,액션,10,캐나다,1995,로버트 리,"컴퓨터, 컴퓨터 바이러스, 사이버펑크"
4903,살롱 키티,드라마,2,이탈리아,1976,틴토 브라스,"소설원작, 섹스, 도청, 파시즘"
4894,라빠르망,드라마,2,프랑스,1996,질 미무니,"거짓말,로맨스,열쇠,일기,재개봉"
4714,솔드 아웃,액션,10,미국,1996,브라이언 레번트,"쇼핑몰, 사업가, 이웃, 장난감, 크리스마스, 부자지간"
4909,내일은 없다,드라마,2,스페인,1995,마누엘 후에르가,"마약, 락"
4706,토탈 포스,액션,10,미국,1995,스티븐 캐먼,"특수부대, 무기, 음모"
56632,여대괴담,공포,1,중국,2019,전계문,
5083,마리 질랭의 라빠,드라마,2,프랑스,1995,베르뜨랑 따베르니에,"소설원작, 실화바탕, 연쇄살인, 프랑스"
5104,프리윌리 2,드라마,2,미국,1995,드와이트 리틀,"시리즈, 돌고래, 바다, 음모"
5146,다크 눈,드라마,2,미국,1995,필립 리들리,"숲, 동굴, 초현실"
5155,14(포틴) 데이즈,드라마,2,독일,1996,롤란드 수소 리흐터,"교도소, 강간, 마약, 변호사"
4960,영거 앤 영거,코메디,13,독일,1993,퍼시 애들론,"로맨스, 사업, 부부, 심장마비"
4961,셋 잇 오프,액션,10,미국,1996,F. 게리 그레이,"은행강도, 우정, 복수, 추적, 경찰, 여성, 인종문제, 네오누아르"
4962,인베이더,액션,10,미국,1996,마크 로스만,"우주, 외계인, 임신, 추적, B무비"
4550,다크 사이드,드라마,2,미국,1995,페넬로프 부이텐휴이스,"섹스, 강간, 형사, 레즈비언"
4973,남자는 모두 거짓말쟁이,코메디,13,미국,1996,제라드 리,"피아노, 여장남자, 밴드"
4974,퀵 앤 데드,액션,10,미국,1995,샘 레이미,"사막, 복수, 총, 페미니즘"
4963,네미시스,액션,10,미국,1992,알버트 파이언,"사이보그, 경찰, 테러"
4965,마르셀의 여름,코메디,13,프랑스,1990,이베스 로베르,"별장,사냥,성장영화,소년,소설원작,여름,프랑스,학교,휴가,바캉스"
4541,마젠타의 숲,드라마,2,미국,1995,그레고리 헤인즈,"의사, 처제, 유혹, 교통사고"
6706,함정,드라마,2,미국,1998,마크 펠링톤,"음모, 정치, FBI, 테러, 이웃, 네오누아르"
55099,죽음의 서약,공포,1,영국,2019,"스콧 제프리,레베카 J 매튜스",
6709,음식남녀 2,드라마,2,홍콩,1999,이국립,"식당, 요리사"
6714,아이 오브 비홀더,드라마,2,미국,1999,스테판 엘리어트,"소설원작, 리메이크, 연쇄살인, 추적, FBI"
6503,레이닝 스톤,코메디,13,영국,1993,켄 로치,"부녀지간, 돈, 양, 도둑질, 드레스, 인디영화"
6505,언더테이커스 웨딩,코메디,13,캐나다,1995,존 브래드쇼,"장의사, 간호사, 마피아, 장례식, 결혼"
5244,주홍글씨,사극,8,미국,1995,롤랑 조페,"소설원작, 로맨스, 역사, 여성, 교회, 교도소, 인디언"
5245,탑 씨크리트,액션,10,미국,1996,콜 S. 맥케이,"형사, 복수"
5254,제이드,액션,10,미국,1995,윌리엄 프리드킨,"레즈비언, 킬러, 추적, 섹스, 네오누아르"
5406,이브의 시선,드라마,2,미국,1997,카시 레몬즈,"파티, 바람둥이, 기억, 꿈, 부두교, 인디영화"
5247,낫싱 투 루즈,액션,10,미국,1997,스티브 오데커크,"사막, 우정, 호텔, 스크류볼, 버디무비"
5458,미스 베어,드라마,2,캐나다,1997,폴 질러,"시골, 곰"
4655,라스트 템테이션,액션,10,미국,1993,나탁요,"로맨스, 음모, 왕위계승, 복수"
5470,라스트 나잇,드라마,2,미국,1998,돈 맥컬러,"종말, 피아니스트, 콘서트, 임신"
4708,수퍼 파이터,액션,10,미국,1995,토니 륭,"격투기, 음모"
5625,욕망의 모호한 대상,드라마,2,"프랑스,스페인",1977,루이스 부뉴엘,"소설원작, 초현실, 회상, 사업가, 욕망, 별장"
5093,네바다,드라마,2,미국,1996,개리 티시,"사막, 인디영화"
4717,레이저 맨,액션,10,미국,1994,리차드 퍼핀,"홀로그램, 교도소, 탈출, 복수"
4718,롱 키스 굿 나잇,액션,10,미국,1996,레니 할린,"테러,CIA,FBI,기억상실,음모,크리스마스"
4719,스페이스 트러커,코메디,13,미국,1996,스튜어트 고든,"하이잭, 우주, 우주선, 음모"
5100,아편전쟁,드라마,2,중국,1997,사진,"서사극, 역사, 아편전쟁, 중국"
4552,나막신 나무,드라마,2,"이태리, 프랑스",1978,에르마노 올미,"농장, 농부, 이탈리아"
4901,비상탈출,액션,10,미국,1996,릭 로만 와우,"스트리퍼, 강도, 인질"
4554,퀴즈 쇼,드라마,2,미국,1994,로버트 레드포드,"실화바탕, 역사, 정치, 퀴즈쇼, 미디어, 텔레비전, 스캔들"
4913,비버리힐스 닌자,액션,10,미국,1996,데니스 듀간,"닌자, 누명, 비버리힐스"
4966,세인트,액션,10,미국,1997,필립 노이스,"TV시리즈원작, 로맨스, 정치, 음모, 마이크로칩, 핵, 러시아"
4967,와일드 리벤지,액션,10,미국,1994,밥 미저로브스키,"형사, 마피아, 장기매매"
4977,페이스 오프,액션,10,미국,1997,오우삼,"FBI, 신분위장, 교도소, 수술, 탈출, 복수, 마약, 장례식, 보트, 슬로모션, 네오누아르, 블록버스터"
5148,스모크,코메디,13,미국,1995,"웨인 왕,폴 오스터","담배가게, 사진, 낙태, 야구, 크리스마스, 부자지간, 뉴욕, 인디영화"
5149,마빈스 룸,코메디,13,미국,1996,제리 작스,"연극원작, 자매, 백혈병, 골수이식"
5158,에릭 로버츠의 불사조,액션,10,미국,1995,브라이언 그란트,"마피아, 인질, 우정, 마약, 임신, 파티, 나이트클럽"
5159,슬리핑 독,SF,15,캐나다,1996,마이클 바파로,"보석강도, 수송선, 인질극"
4761,더스트,드라마,2,벨기에,1985,마리온 한셀,"소설원작, 부녀지간, 농장, 살인"
5161,파도속으로,어드벤처,11,미국,1994,브루스 브라운,파도타기
5152,스피시즈,액션,10,미국,1995,로저 도날드슨,"외계인, 몬스터, 킬러, 과학자, 추적"
28887,다가오는 것들,스릴러,9,대한민국,2019,김중회,
4750,마이웨이,드라마,2,미국,1974,"로이 사전트,에밀 노팔","부자지간, 교통사고, 추락사, 마라톤"
36535,하이&로우 더 레드 레인,액션,10,일본,2016,야마구치 유다이,
4752,비브르 사 비,드라마,2,프랑스,1962,장 뤽 고다르,"레코드가게,창녀,포주,거리의여자,비극,삶의고통,자신만의 삶,자유로운 삶,상품화,주체성,재개봉"
4764,화이어(파이어),드라마,2,"캐나다, 인도",1996,데파 메싸,"결혼, 인종문제, 레즈비언, 페미니즘"
5421,화이트 레이븐,액션,10,미국,1998,앤드루 스티븐슨,"소설원작, 유태인, 다이아몬드, 납치"
4657,터미널 러시,액션,10,미국,1996,다미안 리,"테러, 폭탄, 댐"
5410,엑스파일 - 미래와의 전쟁,드라마,2,미국,1998,로브 보우만,"외계인, 부자지간, 정부, 음모, 살인, 초자연"
5292,수잔 새런든의 행복한 여정,드라마,2,미국,1995,로버트 알란 애커만,"소설원작, 게이, 대가족"
4668,2010 생존게임,액션,10,미국,1994,"아콥슨 하트,폴 G. 볼크","멸말, 사막, 군대"
4658,홍콩마스크,코메디,13,홍콩,1996,엽위민,"트위스트, 콘테스트, 야쿠자, 사이보그, 패러디"
4660,의혈강호,액션,10,홍콩,1994,주연평,"살인, 마약, 경찰"
4661,크루세이더,액션,10,러시아,1995,"미하일 튜마니쉬빌리,알렉산더 인샤코프","스턴트맨, 영화제작, 돈"
5286,차이니즈 초컬릿,드라마,2,캐나다,1996,얀 쿠이,"여성, 여행, 섹스"
4847,럭키 브레이크,코메디,13,오스트레일리아,1995,벤 루윈,"로맨스, 장애, 섬, 호텔, 형사, 다이아몬드"
4849,클리프 세븐,액션,10,미국,1996,윌리암 몰리나,"기자, 킬러, 사막, 납치, 인질, 암살, 핵폐기물"
4695,바다냄새나는 여인,드라마,2,미국,1992,앤드류 버킨,"소설원작, 로맨스, 결혼"
4915,죠지왕의 광기,사극,8,미국,1994,니콜라스 하이트너,"연극원작, 역사, 왕, 암살, 광기"
4906,플라토스 런,액션,10,미국,1996,제임스 버켓,"탈출, 암살, 납치"
4907,프레셔스 2049,SF,15,미국,1996,필립 모라,"리메이크, 우주, 행성, 보석"
4926,프로텍터,액션,10,미국,1996,잭 질,"비밀요원, FBI, 실종, 음모, 추적"
4927,더블 팀,액션,10,미국,1997,서극,"테러, 음모, CIA, 섬"
5101,언더씨즈 2,액션,10,미국,1995,제프 머피,"시리즈, 테러, 기차, 납치, 인질, 인공위성"
5102,호텔 드 러브,코메디,13,오스트레일리아,1996,크레이그 로젠버그,"로맨스, 쌍둥이, 호텔"
4705,뽀네뜨,드라마,2,프랑스,1996,자끄 도일론,"아이, 사고, 꿈"
5111,닉 앤 제인,코메디,13,미국,1997,리차드 모로,"로맨스, 택시기사, 뉴욕"
5112,욕망의 저격자,액션,10,캐나다,1995,로이드 사이먼들,"킬러, 레즈비언, 강간, B무비"
5162,굿모닝 스쿨,코메디,13,미국,1997,하트 보크너,"학교, 마약"
4756,육체의 욕망,드라마,2,미국,1996,브라이언 J. 스미스,"정신과의사, 살인, 경찰"
4757,엠마뉴엘 2,드라마,2,프랑스,1978,"프란시스 기아꼬베띠,프란시스 를르와","시리즈, 소설원작, 섹스, 레즈비언"
4568,스필,액션,10,미국,1995,알란 A. 골드슈타인,"생화학무기, 사고, 바이러스, 폭발, 공원, 대통령"
55879,할로윈 데스데이,공포,1,미국,2019,패트릭 루시어,
4555,샤도우 체이서 4,액션,10,미국,1996,마크 로퍼,"외계인, 추적, 아프리카"
4758,트레인스포팅,드라마,2,영국,1996,대니 보일,"소설원작, 마약, 알콜중독, 돈, 배신, 초현실, 영국, 블랙코미디"
4559,미래 전쟁,액션,10,미국,1996,안소니 더블린,"시간여행, 사이보그, 공룡, 외계인, 경찰"
33778,전염,공포,1,대한민국,2019,정병각,
34074,어느날 죽어보기로 했다,공포,1,대한민국,2019,박광호,VR영화
4766,바운드,드라마,2,미국,1996,"앤디 워쇼스키,래리 워쇼스키","로맨스, 아파트, 레즈비언, 돈, 마피아, 네오누아르"
4953,돈 크라이 마미,드라마,2,미국,1996,안젤리카 휴스턴,"소설원작, 모녀지간, 계부, 아동학대, 가정폭력, 강간"
5599,캐릭터,드라마,2,네덜란드,1997,마이크 반 디엠,"소설원작, 부자지간, 사무실, 비서, 변호사, 법, 백과사전, 살인, 경찰"
5415,하드 레인,액션,10,미국,1996,미카엘 살로몬,"강도, 비, 보트, 추적, 살인, 교회, 네오누아르"
5422,데몰리션-U,액션,10,미국,1998,케빈 테니,"테러, 폭발, 인질, 저격수, 배신, 비디오영화"
5423,사랑이 다시 올 때,코메디,13,미국,1998,포레스트 휘태커,"로맨스, 이혼, 모녀지간, 사진, 토크쇼"
5592,해피투게더,드라마,2,중국,1997,왕가위,"게이,로맨스,부에노스아이레스,탱고,폭포,호텔,LGBT,퀴어무비"
60122,언더 유어 베드,범죄,7,일본,2019,아사토 마리,
5418,리쎌웨폰 4,액션,10,미국,1998,리차드 도너,"결혼,버디무비,블록버스터,살인,상어,시리즈,임신,추적,치과의사,형사,속편"
4840,미스터 커티,코메디,13,미국,1996,도날드 페트리,"소설원작, 리메이크, 사업, 크리스마스"
4841,영 앤 데인저러스,액션,10,홍콩,1996,유위강,"만화원작, 암살, 누명"
6499,케미컬 제너레이션,드라마,2,영국,1998,폴 맥기건,"소설원작, 섹스, 축구, 결혼, 마약, 영혼바뀜, 인디영화"
4858,아나콘다,액션,10,미국,1997,루이스 로사,"강,뱀,보트,서스펜스,정글,폭발,시리즈"
6511,사랑보다 아름다운 유혹,드라마,2,미국,1998,로저 컴블,"소설원작, 리메이크, 로맨스, 상류층, 남매, 내기, 마약"
4851,크루서블,사극,8,미국,1996,니콜라스 하이트너,"역사, 중세, 마녀사냥, 법정"
4852,키카,코메디,13,스페인,1993,페드로 알모도바르,"레즈비언, 근친상간, 강간, 섹스, 살인, 텔레비전, 사진, 블랙코미디"
4854,스탠 바이 유어 맨,코메디,13,독일,1995,데틀레프 부크,"로맨스, 교도소, 휴가, 오디션, 나이트클럽, 장례식"
5056,파더스 데이,코메디,13,미국,1997,이반 라이트만,"리메이크, 변호사, 부자지간"
5048,12:01 (12시 01분),코메디,13,미국,1993,잭 쇼울더,"리메이크, 로맨스, 암살, 시간여행, TV영화"
5064,사이보그 전사,액션,10,미국,1995,알버트 파이언,"킥복싱, 안드로이드, 사이보그, 라스베가스"
5114,터미널 포스,액션,10,미국,1995,윌리암 메사,"우주, 시간여행, 보물, 형사"
5246,쇼걸,드라마,2,미국,1995,폴 버호벤,"쇼걸, 스트리퍼, 춤, 레즈비언, 마약, 카지노, 호텔, 병원"
5106,분노의 처형자,액션,10,캐나다,1994,제일 델런,"CIA, 암살, 신분위장, 가상현실, 검, 학교"
5248,안개속의 풍경,드라마,2,그리스,1988,태오 앙겔로플로스,"결혼,기차,남매,여행,롱테이크"
50429,칠드런 오브 사탄,공포,1,노르웨이,2019,테아 히비스텐다,
5294,바이킹의 전설,액션,10,미국,1995,마이클 채프맨,"바이킹, 전사"
4656,타임 투 킬,드라마,2,미국,1996,조엘 슈마허,"소설원작, 인종차별, 살인, 법정, 쿠클럭스클랜, 복수"
5302,007 네버다이,액션,10,미국,1997,로저 스포티스우드,"마약,미디어,바다,블록버스터,비밀요원,살인,스텔스,시리즈,잠수함,추적,핵무기,속편"
5303,짐 캐리의 에이스 벤츄라 2,액션,10,미국,1995,스티브 오데커크,"시리즈, 동물, 납치, 정글, 아프리카, 슬랩스틱"
5305,모탈 컴뱃,액션,10,미국,1995,폴 앤더슨,"게임원작, 닌자, 몬스터, 용, 공주, 불멸"
4563,선인장,액션,10,홍콩,1994,장문간,"기타, 킬러, 추적, 도주, 멕시코"
4768,너티 프로페서,코메디,13,미국,1996,톰 새디악,"리메이크, 로맨스, 교수, 일인다역, 이중인격, 약"
4769,뮤리엘의 웨딩,코메디,13,오스트레일리아,1994,P.J. 호건,"결혼,공연,로맨스,배신,암,이혼,인디영화,호주,결혼식"
4762,드라이브,액션,10,미국,1996,스티브 왕,"킬러, 사이보그, 인질, 도주, 추적"
4709,베니스행 야간열차,드라마,2,독일,1993,카를로스 U. 퀸테리오,"축제, 꿈, 기차, 베니스"
4780,써바이벌 게임,액션,10,미국,1994,어니스트 R. 딕커슨,"숲, 강, 산, 추적, 인간사냥꾼"
4770,패릴,액션,10,미국,1996,잭 에르스가르드,"건축가, 아파트, 음모"
4771,망각의 삶,코메디,13,미국,1995,톰 디실로,"꿈,배우,영화제작,호텔,영화를다룬영화"
4772,마틸다,코메디,13,미국,1996,대니 드비토,"FBI,교사,소설원작,아동학대,학교,블랙코미디"
4774,블래스트,액션,10,미국,1996,알버트 파이언,"테러, 올림픽, 폭탄, 인질"
4782,볼케이노,액션,10,미국,1997,믹 잭슨,"화산, 지진, 소방관, 경찰, 지하철, 병원, LA"
4716,일광협곡,드라마,2,홍콩,1995,하평,"로맨스, 여관, 복수"
4899,알프레드 노벨,드라마,2,스웨덴,1995,빌고트 스조맨,"실화바탕, 다이너마이트, 노벨상"
5603,페이백,액션,10,미국,1998,브라이언 헬거랜드,"소설원작, 리메이크, 마약, 강도, 납치, 배신, 복수, 경찰, 블랙코미디, 네오누아르"
